traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
4240.0,2099-00-00 99:99,London,,984.0,14.935979469858726,4.0,,Wet,6400.0
4241.0,TBD,London,Chelsea,4360.0,64.06005277883611,7.0,,,6129.0
4242.0,2024-06-25T17:00Z,,Southwark,15654.0,56.11204256388644,54.0,Low,,8275.0
4243.0,2099-00-00 99:99,London,Camden,26459.0,-3.6514528619941444,7.0,,Dry,8033.0
4244.0,2024-06-25 19:00,,,1511.0,,8.0,High,Snowy,5444.0
4245.0,2024-06-25 20:00,,Kensington,516.0,70.56202765830935,7.0,Low,Wet,4795.0
4246.0,2024-06-25 21:00,,Kensington,345.0,92.24658434239855,1.0,Low,Snowy,5038.0
4247.0,2024-06-25T22:00Z,London,Chelsea,2296.0,69.2820305025966,9.0,High,Wet,4446.0
4248.0,2024-06-25 23:00,,Islington,2048.0,97.3645102673712,30.0,,Wet,7268.0
4249.0,TBD,London,Islington,1801.0,54.70657715543479,4.0,High,Snowy,2388.0
4250.0,2024-06-26T01:00Z,London,Chelsea,3337.0,-13.176440427952187,7.0,Low,Wet,6654.0
4251.0,26/06/2024 02AM,,,3205.0,45.87071235475625,4.0,High,Damaged,3734.0
4252.0,26/06/2024 03AM,,Islington,982.0,117.45475963058824,1.0,High,,5791.0
4253.0,2024-06-26T04:00Z,,Kensington,4996.0,74.43405232246499,1.0,,Dry,5036.0
4254.0,2099-00-00 99:99,London,Camden,4737.0,15.011621320614537,6.0,Low,,30134.0
4255.0,TBD,,Kensington,2220.0,25.40904648453723,53.0,High,Dry,5087.0
4256.0,2024-06-26T07:00Z,London,Southwark,4326.0,114.55343830268514,0.0,,Wet,1739.0
4257.0,2099-00-00 99:99,London,,3544.0,16.374897191079505,7.0,Low,Snowy,5161.0
,26/06/2024 09AM,London,Chelsea,4152.0,5.448414995316946,3.0,Low,,7316.0
4259.0,2024-06-26 10:00,,Chelsea,12115.0,63.24070671581259,,Medium,Snowy,4796.0
4260.0,,,Camden,431.0,78.17622827322755,5.0,,,1609.0
4261.0,TBD,,Islington,24173.0,39.94927406000103,5.0,High,Wet,8608.0
4262.0,2024-06-26T13:00Z,London,Islington,577.0,26.193656986100198,5.0,High,Snowy,8160.0
4263.0,2024-06-26T14:00Z,,Chelsea,567.0,94.56036737705023,8.0,High,Damaged,835.0
4264.0,26/06/2024 03PM,,Islington,16494.0,46.09289812058618,7.0,,,6757.0
4265.0,26/06/2024 04PM,London,Chelsea,4508.0,-18.635709151966097,8.0,Medium,Snowy,1804.0
4266.0,2024-06-26 17:00,London,,430.0,88.35796931979806,,,Dry,3865.0
4267.0,26/06/2024 06PM,,,3054.0,91.91514351603192,5.0,High,Wet,15533.0
4268.0,2024-06-26T19:00Z,London,,4361.0,118.8460146626935,9.0,Low,Wet,428.0
4269.0,26/06/2024 08PM,London,Islington,4706.0,98.26863788265135,1.0,Medium,Dry,8119.0
4270.0,TBD,,Kensington,4812.0,33.93621743423948,7.0,High,,1033.0
4271.0,2024-06-26 22:00,,,403.0,103.26325489133123,1.0,,,1437.0
4272.0,26/06/2024 11PM,London,Camden,13383.0,102.64912743292273,7.0,High,,2553.0
4273.0,2099-00-00 99:99,London,Southwark,1122.0,113.30143667947995,8.0,,Snowy,2306.0
4274.0,27/06/2024 01AM,London,Kensington,1508.0,35.63468349704507,59.0,High,Damaged,14538.0
4275.0,2024-06-27T02:00Z,London,Chelsea,1857.0,102.34258385358567,1.0,High,Dry,2988.0
4276.0,27/06/2024 03AM,,Southwark,2412.0,42.453711971026316,7.0,High,Damaged,1715.0
4277.0,2024-06-27 04:00,,,1162.0,52.344394413210985,4.0,Low,Wet,5394.0
4278.0,2099-00-00 99:99,,,22253.0,9.635813263225216,6.0,Medium,Damaged,2297.0
4279.0,2099-00-00 99:99,,Southwark,2300.0,82.79253767496819,8.0,Medium,Dry,8922.0
4280.0,2024-06-27T07:00Z,,Islington,24933.0,34.6838662635449,2.0,High,Dry,6241.0
4281.0,2099-00-00 99:99,London,Southwark,458.0,40.813683827349244,7.0,,Dry,2207.0
,2099-00-00 99:99,London,,2002.0,27.74430798374258,22.0,,Dry,6829.0
4283.0,TBD,,Chelsea,4452.0,57.45500903395461,1.0,,Dry,1007.0
4284.0,2024-06-27T11:00Z,London,Kensington,3187.0,96.09018746853515,8.0,,Dry,4957.0
4285.0,2024-06-27 12:00,,Camden,4671.0,70.37243950278925,9.0,Medium,Wet,5956.0
4286.0,27/06/2024 01PM,,,2088.0,41.87127261495175,7.0,Medium,,1468.0
4287.0,27/06/2024 02PM,London,Islington,1943.0,112.22302642071486,9.0,,,8046.0
4288.0,2024-06-27T15:00Z,,Kensington,3905.0,29.353786847317423,9.0,Low,,3804.0
4289.0,2024-06-27 16:00,London,Kensington,4157.0,88.42803566068629,8.0,High,Snowy,41296.0
4290.0,2024-06-27T17:00Z,,,2423.0,8.309881593111847,6.0,Medium,Snowy,2368.0
4291.0,27/06/2024 06PM,London,Chelsea,23112.0,29.477294542913853,8.0,Medium,Dry,51.0
4292.0,TBD,London,,1966.0,-17.561696104447336,9.0,High,,2038.0
4293.0,2024-06-27 20:00,,Chelsea,3241.0,23.503966065529195,5.0,Medium,Dry,2549.0
4294.0,2024-06-27 21:00,,,4866.0,107.08229283896912,7.0,Low,Dry,2336.0
4295.0,TBD,London,Kensington,1996.0,20.69100851279841,4.0,Low,Snowy,273.0
4296.0,2024-06-27 23:00,,Camden,2322.0,91.39381189917974,0.0,High,,126.0
4297.0,,,Chelsea,3512.0,-1.2760977045593123,3.0,High,,3373.0
4298.0,2024-06-28 01:00,,Kensington,272.0,49.20159612256161,2.0,Medium,Wet,481.0
4299.0,2024-06-28 02:00,,Kensington,29672.0,102.7066859000213,2.0,Low,Damaged,
4300.0,,,Kensington,2532.0,41.03849452773841,5.0,Medium,Snowy,8688.0
4301.0,28/06/2024 04AM,,,1821.0,94.06568184463407,0.0,Medium,Dry,8128.0
4302.0,2024-06-28 05:00,,Kensington,3365.0,45.66126890562757,6.0,,Damaged,7126.0
4303.0,2024-06-28 06:00,London,,983.0,17.460399060445074,1.0,Low,Snowy,3674.0
4304.0,2024-06-28T07:00Z,,Camden,223.0,,9.0,,Wet,3502.0
4305.0,TBD,,Kensington,2239.0,53.32128571428218,2.0,Low,Dry,24424.0
4306.0,2024-06-28T09:00Z,London,Chelsea,4213.0,44.10881715208139,2.0,Medium,,1086.0
4307.0,28/06/2024 10AM,London,Islington,3878.0,40.22672504128106,5.0,Medium,Damaged,5385.0
4308.0,TBD,London,Kensington,4482.0,96.20281375181953,5.0,Low,Damaged,3773.0
4309.0,2099-00-00 99:99,,,3850.0,112.5376994953253,0.0,Low,Snowy,5656.0
4310.0,28/06/2024 01PM,,Southwark,491.0,36.095531629736776,8.0,Low,Snowy,26468.0
4311.0,28/06/2024 02PM,,Kensington,,9.98400840104015,7.0,High,Wet,7721.0
4312.0,TBD,,Kensington,349.0,98.55231283614276,6.0,Low,,8167.0
4313.0,28/06/2024 04PM,,Chelsea,4307.0,-6.39842109220996,8.0,High,Dry,2257.0
4314.0,2024-06-28T17:00Z,London,Camden,4938.0,97.92966582227879,,,Damaged,206.0
4315.0,2024-06-28 18:00,London,,543.0,-5.0469978229207655,8.0,Medium,Dry,117.0
4316.0,28/06/2024 07PM,,Southwark,735.0,82.09330787145204,2.0,Medium,Dry,4065.0
4317.0,2024-06-28T20:00Z,,,1424.0,5.823365300718324,4.0,,,1593.0
4318.0,TBD,,Islington,46.0,117.07080093957482,1.0,,Snowy,5543.0
4319.0,2024-06-28T22:00Z,,Camden,26914.0,59.94388955397549,5.0,Medium,Wet,5037.0
4320.0,2024-06-28T23:00Z,,Kensington,81.0,115.91233276366836,1.0,Medium,Damaged,6610.0
4321.0,2099-00-00 99:99,London,Chelsea,4371.0,71.14244996644392,8.0,Low,Damaged,
4322.0,2024-06-29T01:00Z,London,Islington,1191.0,32.5470924983277,5.0,,Damaged,2589.0
4323.0,2099-00-00 99:99,,Camden,4588.0,45.70678489304416,8.0,Medium,Damaged,3769.0
4324.0,29/06/2024 03AM,,Kensington,3308.0,102.76419910504603,2.0,Low,Wet,3821.0
4325.0,2024-06-29 04:00,London,Kensington,3847.0,-12.568672661585008,1.0,High,Dry,6027.0
4326.0,29/06/2024 05AM,,Chelsea,802.0,63.788787839185,1.0,,Wet,364.0
4327.0,2099-00-00 99:99,London,,2905.0,-17.77497052875367,0.0,Medium,Snowy,12630.0
4328.0,2024-06-29T07:00Z,London,Southwark,2744.0,35.857341482782886,8.0,High,Damaged,
4329.0,2024-06-29 08:00,London,Camden,18986.0,30.794916849195857,52.0,,Dry,2772.0
4330.0,TBD,London,Chelsea,1072.0,100.27235068956618,2.0,,Wet,3736.0
4331.0,2024-06-29T10:00Z,,Camden,530.0,41.52456026185261,1.0,Medium,Snowy,2233.0
4332.0,2024-06-29T11:00Z,London,Chelsea,3867.0,75.75358979458579,8.0,Medium,,8991.0
4333.0,TBD,,Islington,3579.0,119.47335826506342,5.0,Low,Dry,4726.0
4334.0,2024-06-29 13:00,London,Chelsea,1923.0,90.74695842020085,4.0,High,,7109.0
4335.0,2024-06-29 14:00,London,Camden,4982.0,41.00938012999124,3.0,High,Damaged,8884.0
4336.0,2024-06-29T15:00Z,,Southwark,3100.0,25.846383352752568,7.0,Low,Wet,4215.0
4337.0,2099-00-00 99:99,,Kensington,,28.998975975498286,4.0,Medium,Damaged,2494.0
4338.0,29/06/2024 05PM,,,3521.0,47.77617149914463,1.0,Medium,Damaged,4195.0
4339.0,29/06/2024 06PM,London,Kensington,4554.0,49.007193038416915,9.0,Low,Snowy,5374.0
4340.0,2024-06-29T19:00Z,,Southwark,643.0,34.9231079028701,6.0,,Damaged,8864.0
4341.0,2099-00-00 99:99,,,4465.0,84.42909306513086,8.0,,Wet,3879.0
4342.0,TBD,London,Southwark,1388.0,82.52152325452819,7.0,,,2273.0
4343.0,2099-00-00 99:99,,Islington,245.0,47.125103753826686,8.0,,Wet,25979.0
4344.0,29/06/2024 11PM,London,Camden,4905.0,23.774035671838284,2.0,Low,Dry,2998.0
4345.0,30/06/2024 12AM,London,,3843.0,,4.0,Medium,Snowy,2538.0
4346.0,30/06/2024 01AM,,Islington,4630.0,74.76545122479114,5.0,Medium,Snowy,2260.0
4347.0,TBD,London,,1540.0,104.16728244497988,7.0,High,Wet,554.0
4348.0,2024-06-30T03:00Z,,Islington,,59.096639417432904,2.0,High,Damaged,6967.0
4349.0,2099-00-00 99:99,,Kensington,4625.0,62.717329434367926,6.0,,Damaged,31300.0
4350.0,2024-06-30 05:00,London,Kensington,4501.0,29.37794685948942,,Low,,4634.0
4351.0,2099-00-00 99:99,London,Chelsea,2729.0,31.95782232219571,8.0,,Damaged,1503.0
4352.0,2099-00-00 99:99,,Kensington,3762.0,109.91798122640444,6.0,,Snowy,5977.0
4353.0,2024-06-30 08:00,London,Camden,186.0,11.80271651866483,1.0,Low,Wet,602.0
4354.0,2024-06-30T09:00Z,,Southwark,4528.0,16.795750474145912,3.0,,,12368.0
4355.0,TBD,,Kensington,2527.0,76.50448256958886,2.0,Low,,1760.0
4356.0,2024-06-30T11:00Z,,Chelsea,780.0,73.01860148789068,1.0,Low,Damaged,5486.0
4357.0,2099-00-00 99:99,,Islington,1236.0,44.8045752370765,9.0,Medium,Wet,3567.0
4358.0,2024-06-30T13:00Z,,,3349.0,10.221507963593865,4.0,Low,Damaged,7718.0
4359.0,30/06/2024 02PM,London,Islington,3276.0,96.51873519797223,7.0,,Snowy,1788.0
4360.0,2024-06-30 15:00,London,,2963.0,12.420841210732165,4.0,,Damaged,5098.0
4361.0,2024-06-30T16:00Z,London,Camden,4018.0,7.512515946389018,6.0,Medium,Wet,782.0
4362.0,TBD,London,Chelsea,209.0,89.09765140897188,2.0,,Wet,6076.0
4363.0,2024-06-30 18:00,,,4741.0,-8.751278338585834,9.0,,Snowy,8801.0
4364.0,2099-00-00 99:99,,Southwark,19882.0,,57.0,Medium,Snowy,6364.0
4365.0,2024-06-30T20:00Z,,Chelsea,2849.0,24.938874783735116,7.0,Medium,,6519.0
4366.0,,London,,1188.0,36.14470555306052,4.0,Medium,Damaged,7082.0
4367.0,2024-06-30T22:00Z,London,Southwark,188.0,106.66101382188619,,Medium,,6934.0
4368.0,2024-06-30T23:00Z,,Kensington,1405.0,25.047770622169804,2.0,High,Wet,1253.0
4369.0,TBD,London,,1218.0,,9.0,High,Wet,517.0
4370.0,2024-07-01 01:00,London,Islington,4350.0,49.08919281242866,9.0,,Wet,4277.0
4371.0,01/07/2024 02AM,,,2883.0,31.709588084669775,8.0,,Wet,5613.0
4372.0,2024-07-01 03:00,London,Kensington,2134.0,81.8455831970913,5.0,,Wet,3262.0
,2024-07-01 04:00,London,Southwark,4013.0,77.54861490978497,24.0,Low,,2880.0
4374.0,TBD,,Islington,1439.0,70.06655515639537,5.0,High,Damaged,2601.0
4375.0,2024-07-01 06:00,London,Islington,3997.0,-16.352870883792363,9.0,Medium,,933.0
4376.0,2024-07-01T07:00Z,,Islington,3749.0,-4.930365050372501,3.0,High,Wet,
4377.0,2024-07-01T08:00Z,London,Kensington,2056.0,119.7413794531434,3.0,Low,Wet,2092.0
4378.0,2099-00-00 99:99,,Chelsea,114.0,70.5047950578537,2.0,Low,Wet,6666.0
4379.0,2099-00-00 99:99,London,Islington,,103.78295848584416,8.0,Low,Damaged,7007.0
4380.0,01/07/2024 11AM,,Camden,4934.0,101.11816203730058,41.0,Low,Snowy,1338.0
4381.0,2099-00-00 99:99,London,Camden,4172.0,52.98913017975705,9.0,Medium,Snowy,7245.0
4382.0,01/07/2024 01PM,,Southwark,2073.0,36.68935295315056,2.0,,Dry,4176.0
4383.0,,London,Kensington,1497.0,18.701544003527886,6.0,Low,,822.0
4384.0,2099-00-00 99:99,,,4453.0,118.17549285995071,3.0,Low,Damaged,420.0
4385.0,2024-07-01T16:00Z,London,,2312.0,50.51133748296528,7.0,Medium,Snowy,4816.0
4386.0,2024-07-01T17:00Z,,Islington,1844.0,32.102381909954715,6.0,Medium,Wet,6469.0
4387.0,TBD,London,Islington,13244.0,103.85221393911907,9.0,High,Snowy,6234.0
4388.0,01/07/2024 07PM,London,Chelsea,14525.0,63.92822067215049,8.0,Medium,Snowy,4150.0
4389.0,2024-07-01T20:00Z,,Southwark,29758.0,97.47412012172106,8.0,,Snowy,386.0
4390.0,TBD,,Camden,601.0,30.583565900453724,3.0,,Wet,7064.0
4391.0,2099-00-00 99:99,,Chelsea,3262.0,7.531138562491542,0.0,,Dry,4398.0
4392.0,TBD,,Camden,2233.0,60.81782181695948,2.0,Medium,,4878.0
4393.0,2024-07-02T00:00Z,,Chelsea,341.0,79.63195901773793,9.0,Low,,8259.0
4394.0,2024-07-02 01:00,London,,4783.0,104.25845368779866,6.0,,Dry,6080.0
4395.0,2024-07-02T02:00Z,,Kensington,4915.0,26.339163824517193,4.0,Medium,Dry,5248.0
4396.0,2099-00-00 99:99,London,Camden,1149.0,78.47781222693159,4.0,,Snowy,3478.0
4397.0,2024-07-02 04:00,,,3560.0,37.32436566536871,5.0,Medium,,3884.0
4398.0,2099-00-00 99:99,London,Kensington,24147.0,43.667819340990505,9.0,Medium,Damaged,4180.0
4399.0,2024-07-02 06:00,London,,18752.0,12.258586908304421,4.0,,,3505.0
4400.0,2024-07-02T07:00Z,,Kensington,18033.0,67.93024227359555,8.0,High,Wet,1984.0
4401.0,2099-00-00 99:99,,,2376.0,71.649051539275,7.0,,Damaged,1381.0
4402.0,2024-07-02T09:00Z,London,Southwark,3660.0,19.995931892083348,5.0,Low,Wet,46191.0
4403.0,02/07/2024 10AM,London,Chelsea,20.0,78.22694044926435,6.0,,Dry,764.0
4404.0,2024-07-02T11:00Z,,Islington,2262.0,59.92630618827315,8.0,Low,,5446.0
4405.0,TBD,London,Islington,125.0,59.011088652792544,0.0,Medium,Wet,5157.0
4406.0,2024-07-02T13:00Z,London,Kensington,1487.0,71.91067046923887,5.0,Low,Snowy,6955.0
4407.0,,London,Southwark,1064.0,89.57380156993858,9.0,,Damaged,1764.0
4408.0,2099-00-00 99:99,,Islington,2448.0,-10.659213856756462,6.0,Low,Wet,7178.0
4409.0,2099-00-00 99:99,,Camden,3717.0,80.38207068915345,7.0,Low,Dry,7425.0
4410.0,02/07/2024 05PM,,Chelsea,1534.0,86.58299217551378,1.0,High,Damaged,4389.0
4411.0,TBD,London,Chelsea,2499.0,118.5465801738864,1.0,Medium,,4390.0
4412.0,2099-00-00 99:99,,Islington,16349.0,20.279057582688637,2.0,,Dry,5792.0
4413.0,2024-07-02T20:00Z,,Southwark,139.0,69.67055205613856,,Low,Wet,
4414.0,02/07/2024 09PM,London,,3156.0,-5.210570603234061,2.0,,Wet,3267.0
4415.0,2024-07-02T22:00Z,London,Kensington,278.0,7.65382660441377,0.0,Medium,Wet,5922.0
4416.0,02/07/2024 11PM,,Islington,1524.0,7.236859902472108,1.0,Medium,Wet,7419.0
4417.0,03/07/2024 12AM,London,Chelsea,4628.0,67.5621418090349,6.0,Low,Wet,5109.0
4418.0,2024-07-03T01:00Z,,Chelsea,3783.0,88.02037862643823,3.0,High,Snowy,7644.0
4419.0,03/07/2024 02AM,,,2690.0,75.02268347939561,7.0,High,Dry,6505.0
4420.0,2024-07-03T03:00Z,London,Islington,2837.0,79.62567640812424,37.0,High,,5545.0
4421.0,03/07/2024 04AM,London,Southwark,332.0,108.06300535351957,6.0,High,Damaged,7431.0
4422.0,2024-07-03 05:00,,Kensington,3994.0,53.83262071040624,1.0,Low,Dry,1700.0
,TBD,London,Kensington,3421.0,-11.464776174740674,21.0,Medium,Damaged,5777.0
4424.0,2024-07-03 07:00,,,3001.0,17.919635080001626,6.0,Medium,Wet,63.0
4425.0,2024-07-03T08:00Z,London,Chelsea,,69.1244063998399,4.0,Medium,Snowy,2783.0
4426.0,TBD,,Islington,718.0,117.61492643526802,4.0,,Snowy,3166.0
4427.0,2024-07-03T10:00Z,,Southwark,1181.0,47.053583817733056,0.0,High,Snowy,
4428.0,2024-07-03 11:00,London,Islington,2275.0,72.02165552355481,5.0,High,Damaged,4022.0
4429.0,TBD,,Camden,1596.0,18.326964338190955,8.0,Medium,Wet,2291.0
4430.0,2024-07-03T13:00Z,,Camden,3237.0,51.51075718895495,7.0,,,4707.0
4431.0,TBD,,Islington,1457.0,115.70374830488105,7.0,High,Wet,40285.0
4432.0,2024-07-03 15:00,,Camden,2194.0,67.85559687946464,7.0,Low,Snowy,6460.0
4433.0,03/07/2024 04PM,,Camden,890.0,12.636485592022328,2.0,,Wet,6725.0
4434.0,,,Camden,215.0,115.50157717974335,8.0,,Wet,5493.0
4435.0,2024-07-03 18:00,,,2179.0,45.896685611389344,2.0,Low,Dry,8561.0
4436.0,03/07/2024 07PM,London,Camden,3336.0,17.82941513835123,20.0,High,Damaged,7320.0
4437.0,03/07/2024 08PM,London,,109.0,90.50792189514898,8.0,Low,,3804.0
4438.0,03/07/2024 09PM,London,Kensington,228.0,22.833382077782442,8.0,,Damaged,4417.0
4439.0,2024-07-03 22:00,,Southwark,4821.0,43.233248140218485,7.0,Low,Snowy,8328.0
4440.0,TBD,London,,3463.0,42.546310535925656,8.0,,Damaged,2280.0
4441.0,2024-07-04T00:00Z,London,Chelsea,2441.0,68.8490273653327,4.0,Medium,Snowy,7094.0
,TBD,,Kensington,438.0,112.34725344344365,6.0,High,Wet,8798.0
4443.0,2024-07-04T02:00Z,London,,228.0,20.281988651276365,8.0,,Snowy,5821.0
4444.0,04/07/2024 03AM,London,Kensington,2005.0,119.38174700149469,2.0,Medium,,7234.0
4445.0,04/07/2024 04AM,London,,2512.0,44.980994176948336,3.0,Low,Snowy,2016.0
4446.0,2099-00-00 99:99,,Islington,3859.0,100.46064981492522,9.0,,,1077.0
4447.0,2024-07-04 06:00,,Camden,1622.0,,2.0,,,6168.0
4448.0,04/07/2024 07AM,,Southwark,556.0,112.71060360624098,5.0,Medium,Snowy,3626.0
4449.0,2099-00-00 99:99,London,Camden,2730.0,7.966907122953226,9.0,,Snowy,7548.0
4450.0,2024-07-04 09:00,London,Chelsea,3203.0,,6.0,High,Snowy,2345.0
4451.0,2099-00-00 99:99,,Camden,4206.0,20.465768653727547,9.0,Low,Damaged,4280.0
4452.0,04/07/2024 11AM,,,2402.0,50.27254385994048,5.0,,Dry,104.0
4453.0,2024-07-04T12:00Z,London,Islington,4675.0,68.86951248592771,0.0,High,Snowy,7058.0
4454.0,2099-00-00 99:99,London,Chelsea,202.0,79.62963356662222,8.0,Low,Wet,30011.0
4455.0,04/07/2024 02PM,,Islington,759.0,-11.30219040441433,0.0,Medium,Damaged,4729.0
4456.0,04/07/2024 03PM,,Islington,16761.0,44.18802657210404,3.0,Medium,,5066.0
4457.0,2024-07-04 16:00,London,Chelsea,4112.0,21.1149081478616,3.0,,,5493.0
4458.0,2024-07-04T17:00Z,London,Islington,3127.0,3.2924062078673013,0.0,Medium,,33920.0
4459.0,2024-07-04T18:00Z,,,7.0,114.68274141019958,6.0,High,Damaged,4863.0
4460.0,TBD,London,,3742.0,48.45843301158834,8.0,Low,Dry,5541.0
4461.0,2099-00-00 99:99,London,Camden,11875.0,10.939975963884834,5.0,,,975.0
4462.0,04/07/2024 09PM,,Islington,1620.0,45.534833335441036,5.0,Low,Dry,3997.0
4463.0,04/07/2024 10PM,,Kensington,546.0,20.851544579491208,3.0,Medium,Damaged,8203.0
4464.0,2024-07-04T23:00Z,London,Chelsea,2651.0,69.05008015397735,0.0,High,Damaged,1498.0
4465.0,TBD,London,Kensington,4123.0,108.32756408682083,0.0,Low,,8357.0
4466.0,TBD,London,Chelsea,1335.0,86.43587393191427,7.0,Medium,Dry,3285.0
4467.0,2099-00-00 99:99,London,Camden,2913.0,45.35920078430845,8.0,,Dry,8897.0
4468.0,TBD,,Southwark,3326.0,89.15208196906401,5.0,High,,7832.0
4469.0,2024-07-05T04:00Z,London,Camden,4135.0,11.310212845281331,1.0,Medium,Damaged,590.0
,2099-00-00 99:99,,Kensington,,49.649885328085645,8.0,Medium,Damaged,5698.0
4471.0,2024-07-05 06:00,London,,1105.0,88.57472101085327,1.0,Medium,Snowy,12625.0
4472.0,2099-00-00 99:99,London,Camden,4451.0,4.49405288749324,4.0,Medium,Damaged,
,2024-07-05T08:00Z,London,Camden,22246.0,68.64124638352534,7.0,Medium,Snowy,8400.0
4474.0,2024-07-05 09:00,,Southwark,,70.3291091974306,2.0,,Snowy,66.0
4475.0,2024-07-05T10:00Z,,,861.0,-11.402083006054395,1.0,Low,Wet,7247.0
4476.0,2099-00-00 99:99,London,Camden,581.0,57.301414121829104,7.0,Low,Damaged,1853.0
4477.0,2024-07-05 12:00,,Chelsea,2964.0,85.39648174549367,8.0,High,Damaged,979.0
4478.0,2099-00-00 99:99,,Islington,13470.0,68.31851749693648,3.0,,Damaged,2661.0
4479.0,2024-07-05 14:00,,Kensington,4441.0,82.86677695575332,0.0,High,Wet,7914.0
4480.0,2099-00-00 99:99,,Kensington,2432.0,83.68340842546314,7.0,,,36441.0
4481.0,TBD,,Chelsea,687.0,,9.0,Low,Snowy,8523.0
4482.0,05/07/2024 05PM,London,Southwark,3594.0,25.434335680547743,59.0,High,Snowy,
4483.0,05/07/2024 06PM,London,Chelsea,815.0,41.12758156777175,6.0,Low,Damaged,8154.0
4484.0,2024-07-05 19:00,London,Kensington,3459.0,105.19033815485223,7.0,,Snowy,4251.0
4485.0,05/07/2024 08PM,,,1294.0,5.811972185987333,3.0,Low,Snowy,2838.0
4486.0,TBD,London,,3853.0,53.50959925747635,9.0,Medium,Snowy,2180.0
4487.0,05/07/2024 10PM,,Kensington,2221.0,73.13783591554828,7.0,,,1155.0
4488.0,05/07/2024 11PM,,Camden,857.0,-17.21589761482952,4.0,,Dry,2785.0
4489.0,2024-07-06T00:00Z,London,Southwark,496.0,21.902721572997187,6.0,Low,Dry,1471.0
4490.0,2024-07-06 01:00,,Kensington,2118.0,-11.617423253685308,8.0,High,Wet,8937.0
4491.0,2099-00-00 99:99,,Islington,28435.0,15.13197943976899,9.0,,Damaged,2580.0
4492.0,2099-00-00 99:99,London,Chelsea,16050.0,6.085176461061375,3.0,,,7057.0
4493.0,2024-07-06T04:00Z,London,Islington,4939.0,43.30815002150024,1.0,High,Dry,3938.0
4494.0,2024-07-06 05:00,London,,1485.0,31.282036487420605,,High,Snowy,5387.0
,2099-00-00 99:99,,,15045.0,110.43967583607875,1.0,Low,Damaged,2473.0
,TBD,London,Camden,683.0,41.235347088835866,6.0,Low,Wet,3164.0
,06/07/2024 08AM,London,Chelsea,1776.0,70.83200217235911,5.0,High,Wet,7440.0
,2024-07-06T09:00Z,,,3651.0,106.59965122054854,3.0,Medium,Dry,3980.0
4499.0,2099-00-00 99:99,London,Camden,3751.0,89.36122136863115,2.0,High,Damaged,2072.0
4500.0,2024-07-06T11:00Z,,Kensington,2045.0,44.35264883166637,38.0,,Damaged,1266.0
4501.0,2024-07-06T12:00Z,London,Chelsea,3358.0,76.95163027456118,7.0,Medium,Damaged,17711.0
4502.0,2099-00-00 99:99,,Camden,398.0,35.18237133486922,0.0,High,Damaged,6875.0
4503.0,2024-07-06 14:00,London,Camden,3650.0,71.98366668954309,4.0,High,Snowy,8780.0
4504.0,2024-07-06T15:00Z,,Chelsea,4688.0,12.252620604675416,1.0,High,,712.0
4505.0,2024-07-06T16:00Z,London,Islington,5.0,15.360618966607035,5.0,Low,Wet,23100.0
4506.0,2099-00-00 99:99,London,Islington,1529.0,20.069825166338887,1.0,,Snowy,37234.0
4507.0,TBD,,Kensington,4197.0,46.97409729313461,9.0,Low,Snowy,1507.0
4508.0,2099-00-00 99:99,London,Camden,97.0,54.82358143643717,4.0,Low,Wet,46636.0
4509.0,2024-07-06T20:00Z,,Chelsea,,15.990008532319234,7.0,Medium,Snowy,3505.0
4510.0,2024-07-06 21:00,,Southwark,3512.0,-15.090798040730421,6.0,Low,Wet,2763.0
4511.0,2099-00-00 99:99,,Kensington,2998.0,84.90349828695156,2.0,Low,Damaged,3837.0
4512.0,2024-07-06 23:00,,Chelsea,1249.0,86.42188320568195,8.0,Low,Wet,7824.0
4513.0,2099-00-00 99:99,,,,36.09580203664903,8.0,Low,Snowy,7401.0
4514.0,07/07/2024 01AM,,,3396.0,55.68388309459312,5.0,High,,14900.0
,07/07/2024 02AM,,Camden,26077.0,53.70495320143666,5.0,Low,,7285.0
4516.0,2099-00-00 99:99,,Camden,1350.0,-17.6127652217369,0.0,,,7893.0
4517.0,2099-00-00 99:99,,,225.0,47.786509872383355,9.0,Low,,3056.0
4518.0,2099-00-00 99:99,London,Kensington,825.0,69.60603859606047,7.0,Medium,Snowy,29925.0
4519.0,,,,937.0,58.034637597353395,8.0,Medium,Wet,99.0
4520.0,2099-00-00 99:99,London,Camden,889.0,70.37725312043025,0.0,Medium,Dry,6036.0
4521.0,TBD,London,Southwark,4927.0,44.21133328053102,6.0,,Damaged,1966.0
4522.0,07/07/2024 09AM,London,Chelsea,29069.0,19.742450838112727,4.0,,Damaged,
4523.0,07/07/2024 10AM,,Kensington,4868.0,18.105309065822155,8.0,,Snowy,14930.0
4524.0,2024-07-07T11:00Z,,Southwark,4959.0,62.58450876154629,2.0,Low,Snowy,5655.0
4525.0,2024-07-07 12:00,,,3799.0,78.22731172937868,8.0,Low,Wet,1606.0
4526.0,07/07/2024 01PM,London,Southwark,890.0,32.5845822713888,1.0,Medium,Snowy,8369.0
4527.0,2099-00-00 99:99,,Southwark,597.0,3.670849203830581,37.0,,Snowy,2615.0
4528.0,2099-00-00 99:99,,Islington,3205.0,24.91557798878258,3.0,Medium,Snowy,1085.0
